,utc,scan,lst,source,velocity,right_ascension,declination,azimuth,elevation,ca,ie,x_focus,y_focus,z_focus,foct,scan_type,observ_mode,observ_geometry,stroke_mode,switch_mode,offsets,reference,no_of_subscans,mm_pwv,ambient_temperature,pressure,humidity,dew_point,wind_direction,wind_speed,frontend_backend,mol_line,command,observer_id,operator_id,scan_duration,comment,line
287,2016-12-09 21:22:25,94776,22:07:33,TX-Psc,13.0,23:46:23.4930,03:29:12.2600,45.5,54.1,2.9,0.6,0.0,0.0,0.02,ON,GO,NONE,NONE,LINEAR,TP,"EQ[0.0"",0.0""]REL",,0,1.67,-3.5,550.9,39.0,-13.8,254.0,8.9,HET230-XFFTS2 (RefFeed: 1),CO(2-1) (230.538); CO(2-1) (230.538),go(),PMO,PVE,0 days 00:00:33.000000000,-,CO(2-1)
288,2016-12-09 21:23:32,94777,22:08:40,TX-Psc,13.0,23:46:23.4930,03:29:12.2600,44.9,54.4,2.9,0.6,0.0,0.0,0.02,ON,CAL,RASTER,SINGLE,LINEAR,TP,"EQ[0.0"",0.0""]REL","EQ[-1000.0"",0.0""]REL",3,2.04,-3.7,550.9,40.1,-13.7,275.0,10.8,HET230-XFFTS2 (RefFeed: 1),CO(2-1) (230.538); CO(2-1) (230.538),"calibrate(mode='COLD',time=[10],autolevel='ON')",PMO,PVE,0 days 00:01:15.000000000,-,CO(2-1)
289,2016-12-09 21:24:47,94778,22:09:56,TX-Psc,13.0,23:46:23.4930,03:29:12.2600,44.8,54.4,2.9,0.6,0.0,0.0,0.02,ON,POINT,RASTER,CROSS,LINEAR,"WOB 60.0,0.5,POS,86","EQ[0.0"",0.0""]REL",,9,1.97,-3.9,550.9,38.3,-14.4,252.0,14.7,HET230-XFFTS2 (RefFeed: 1),CO(2-1) (230.538); CO(2-1) (230.538),"point(length=54.0,unit='arcsec',time=20.0,mode='RAS',points=5,direction='x')",PMO,PVE,0 days 00:03:55.000000000,-,CO(2-1)
290,2016-12-09 21:30:02,94779,22:15:11,JO201_C,0.0,00:41:32.8000,-09:15:20.2000,43.1,55.2,-8.1,0.1,0.0,0.0,0.02,ON,LOAD,NONE,NONE,LINEAR,TP,"EQ[0.0"",0.0""]REL",,0,1.9,-3.5,550.9,38.0,-14.1,259.0,12.3,HET230-XFFTS2 (RefFeed: 1),CO_JO201 (220.680); CO_JO201 (220.680),load(),PMO,PVE,0 days 00:00:03.000000000,-,CO_JO201
291,2016-12-09 21:30:53,94780,22:16:02,JO201_C,0.0,00:41:32.8000,-09:15:20.2000,74.3,52.4,-8.1,0.1,0.0,0.0,0.02,ON,CAL,RASTER,SINGLE,LINEAR,TP,"EQ[0.0"",0.0""]REL","HO[-300.0"",0.0""]REL",3,1.83,-4.2,551.0,38.5,-14.6,248.0,18.8,HET230-XFFTS2 (RefFeed: 1),CO_JO201 (220.680); CO_JO201 (220.680),"calibrate(mode='COLD',time=[10],autolevel='ON')",PMO,PVE,0 days 00:01:13.000000000,-,CO_JO201
292,2016-12-09 21:32:07,94781,22:17:17,JO201_C,0.0,00:41:32.8000,-09:15:20.2000,74.2,52.7,-8.1,0.1,0.0,0.0,0.02,ON,ONOFF,RASTER,SINGLE,LINEAR,"WOB 150.0,0.5,SYM,119","EQ[0.0"",0.0""]REL",,20,1.78,-3.9,550.9,37.6,-14.5,241.0,15.8,HET230-XFFTS2 (RefFeed: 1),CO_JO201 (220.680); CO_JO201 (220.680),"on(time=20,drift='NO',feeds=[],offsets=[],offsets_unit='arcsec',on2cal=0)",PMO,PVE,0 days 00:08:47.000000000,-,CO_JO201
293,2016-12-09 21:40:55,94782,22:26:06,JO201_C,0.0,00:41:32.8000,-09:15:20.2000,72.5,54.6,-8.1,0.1,0.0,0.0,0.02,ON,CAL,RASTER,SINGLE,LINEAR,TP,"EQ[0.0"",0.0""]REL","HO[-300.0"",0.0""]REL",3,1.92,-3.9,551.0,39.3,-14.1,272.0,10.2,HET230-XFFTS2 (RefFeed: 1),CO_JO201 (220.680); CO_JO201 (220.680),"calibrate(mode='COLD',time=[10],autolevel='ON')",PMO,PVE,0 days 00:01:17.000000000,-,CO_JO201
294,2016-12-09 21:42:12,94783,22:27:23,JO201_C,0.0,00:41:32.8000,-09:15:20.2000,72.3,54.9,-8.1,0.1,0.0,0.0,0.02,ON,ONOFF,RASTER,SINGLE,LINEAR,"WOB 150.0,0.5,SYM,119","EQ[0.0"",0.0""]REL",,20,1.79,-4.2,551.1,40.2,-14.1,250.0,17.6,HET230-XFFTS2 (RefFeed: 1),CO_JO201 (220.680); CO_JO201 (220.680),"on(time=20,drift='NO',feeds=[],offsets=[],offsets_unit='arcsec',on2cal=0)",PMO,PVE,0 days 00:09:00.000000000,-,CO_JO201
295,2016-12-09 21:51:13,94784,22:36:26,JO201_C,0.0,00:41:32.8000,-09:15:20.2000,70.3,56.9,-8.1,0.1,0.0,0.0,0.02,ON,CAL,RASTER,SINGLE,LINEAR,TP,"EQ[0.0"",0.0""]REL","HO[-300.0"",0.0""]REL",3,1.95,-4.5,551.1,42.9,-13.6,245.0,16.0,HET230-XFFTS2 (RefFeed: 1),CO_JO201 (220.680); CO_JO201 (220.680),"calibrate(mode='COLD',time=[10],autolevel='ON')",PMO,PVE,0 days 00:01:16.000000000,-,CO_JO201
296,2016-12-09 21:52:30,94785,22:37:43,JO201_C,0.0,00:41:32.8000,-09:15:20.2000,70.1,57.2,-8.1,0.1,0.0,0.0,0.02,ON,ONOFF,RASTER,SINGLE,LINEAR,"WOB 150.0,0.5,SYM,119","EQ[0.0"",0.0""]REL",,20,1.91,-4.3,551.0,41.7,-13.8,251.0,13.8,HET230-XFFTS2 (RefFeed: 1),CO_JO201 (220.680); CO_JO201 (220.680),"on(time=20,drift='NO',feeds=[],offsets=[],offsets_unit='arcsec',on2cal=0)",PMO,PVE,0 days 00:08:47.000000000,-,CO_JO201
297,2016-12-09 22:01:18,94786,22:46:32,JO201_C,0.0,00:41:32.8000,-09:15:20.2000,68.0,59.1,-8.1,0.1,0.0,0.0,0.02,ON,CAL,RASTER,SINGLE,LINEAR,TP,"EQ[0.0"",0.0""]REL","HO[-300.0"",0.0""]REL",3,1.91,-4.7,551.1,45.8,-13.0,263.0,12.4,HET230-XFFTS2 (RefFeed: 1),CO_JO201 (220.680); CO_JO201 (220.680),"calibrate(mode='COLD',time=[10],autolevel='ON')",PMO,PVE,0 days 00:01:18.000000000,-,CO_JO201
298,2016-12-09 22:02:36,94787,22:47:51,JO201_C,0.0,00:41:32.8000,-09:15:20.2000,67.8,59.4,-8.1,0.1,0.0,0.0,0.02,ON,ONOFF,RASTER,SINGLE,LINEAR,"WOB 150.0,0.5,SYM,119","EQ[0.0"",0.0""]REL",,20,1.87,-5.2,551.1,46.9,-13.2,273.0,9.3,HET230-XFFTS2 (RefFeed: 1),CO_JO201 (220.680); CO_JO201 (220.680),"on(time=20,drift='NO',feeds=[],offsets=[],offsets_unit='arcsec',on2cal=0)",PMO,PVE,0 days 00:08:45.000000000,-,CO_JO201
299,2016-12-09 22:11:22,94788,22:56:38,JO201_C,0.0,00:41:32.8000,-09:15:20.2000,65.4,61.2,-8.1,0.1,0.0,0.0,0.02,ON,CAL,RASTER,SINGLE,LINEAR,TP,"EQ[0.0"",0.0""]REL","HO[-300.0"",0.0""]REL",3,1.87,-4.8,551.1,47.1,-12.8,283.0,12.3,HET230-XFFTS2 (RefFeed: 1),CO_JO201 (220.680); CO_JO201 (220.680),"calibrate(mode='COLD',time=[10],autolevel='ON')",PMO,PVE,0 days 00:01:14.000000000,-,CO_JO201
300,2016-12-09 22:12:37,94789,22:57:54,JO201_C,0.0,00:41:32.8000,-09:15:20.2000,65.2,61.5,-8.1,0.1,0.0,0.0,0.02,ON,ONOFF,RASTER,SINGLE,LINEAR,"WOB 150.0,0.5,SYM,119","EQ[0.0"",0.0""]REL",,20,1.83,-4.9,551.2,47.0,-12.9,249.0,11.2,HET230-XFFTS2 (RefFeed: 1),CO_JO201 (220.680); CO_JO201 (220.680),"on(time=20,drift='NO',feeds=[],offsets=[],offsets_unit='arcsec',on2cal=0)",PMO,PVE,0 days 00:08:47.000000000,-,CO_JO201
301,2016-12-09 22:21:25,94790,23:06:43,JO201_C,0.0,00:41:32.8000,-09:15:20.2000,62.5,63.3,-8.1,0.1,0.0,0.0,0.02,ON,CAL,RASTER,SINGLE,LINEAR,TP,"EQ[0.0"",0.0""]REL","HO[-300.0"",0.0""]REL",3,2.0,-5.6,551.2,48.9,-13.1,265.0,12.7,HET230-XFFTS2 (RefFeed: 1),CO_JO201 (220.680); CO_JO201 (220.680),"calibrate(mode='COLD',time=[10],autolevel='ON')",PMO,PVE,0 days 00:01:13.000000000,-,CO_JO201
302,2016-12-09 22:22:39,94791,23:07:57,JO201_C,0.0,00:41:32.8000,-09:15:20.2000,62.2,63.5,-8.1,0.1,0.0,0.0,0.02,ON,ONOFF,RASTER,SINGLE,LINEAR,"WOB 150.0,0.5,SYM,119","EQ[0.0"",0.0""]REL",,20,2.02,-5.7,551.1,49.3,-13.1,265.0,9.4,HET230-XFFTS2 (RefFeed: 1),CO_JO201 (220.680); CO_JO201 (220.680),"on(time=20,drift='NO',feeds=[],offsets=[],offsets_unit='arcsec',on2cal=0)",PMO,PVE,0 days 00:08:47.000000000,-,CO_JO201
303,2016-12-09 22:31:28,94792,23:16:47,JO201_C,0.0,00:41:32.8000,-09:15:20.2000,59.2,65.3,-8.1,0.1,0.0,0.0,0.02,ON,CAL,RASTER,SINGLE,LINEAR,TP,"EQ[0.0"",0.0""]REL","HO[-300.0"",0.0""]REL",3,2.21,-5.8,551.2,52.2,-12.5,272.0,8.7,HET230-XFFTS2 (RefFeed: 1),CO_JO201 (220.680); CO_JO201 (220.680),"calibrate(mode='COLD',time=[10],autolevel='ON')",PMO,PVE,0 days 00:01:14.000000000,-,CO_JO201
304,2016-12-09 22:32:42,94793,23:18:02,JO201_C,0.0,00:41:32.8000,-09:15:20.2000,58.8,65.6,-8.1,0.1,0.0,0.0,0.02,ON,ONOFF,RASTER,SINGLE,LINEAR,"WOB 150.0,0.5,SYM,119","EQ[0.0"",0.0""]REL",,20,2.18,-5.9,551.2,52.7,-12.6,261.0,8.8,HET230-XFFTS2 (RefFeed: 1),CO_JO201 (220.680); CO_JO201 (220.680),"on(time=20,drift='NO',feeds=[],offsets=[],offsets_unit='arcsec',on2cal=0)",PMO,PVE,0 days 00:08:49.000000000,-,CO_JO201
305,2016-12-09 22:41:32,94794,23:26:53,JO201_C,0.0,00:41:32.8000,-09:15:20.2000,55.3,67.3,-8.1,0.1,0.0,0.0,0.02,ON,CAL,RASTER,SINGLE,LINEAR,TP,"EQ[0.0"",0.0""]REL","HO[-300.0"",0.0""]REL",3,1.92,-6.4,551.2,56.3,-12.2,271.0,7.1,HET230-XFFTS2 (RefFeed: 1),CO_JO201 (220.680); CO_JO201 (220.680),"calibrate(mode='COLD',time=[10],autolevel='ON')",PMO,PVE,0 days 00:01:13.000000000,-,CO_JO201
306,2016-12-09 22:42:46,94795,23:28:07,JO201_C,0.0,00:41:32.8000,-09:15:20.2000,54.9,67.5,-8.1,0.1,0.0,0.0,0.02,ON,ONOFF,RASTER,SINGLE,LINEAR,"WOB 150.0,0.5,SYM,119","EQ[0.0"",0.0""]REL",,20,2.01,-6.0,551.2,55.4,-12.1,251.0,10.2,HET230-XFFTS2 (RefFeed: 1),CO_JO201 (220.680); CO_JO201 (220.680),"on(time=20,drift='NO',feeds=[],offsets=[],offsets_unit='arcsec',on2cal=0)",PMO,PVE,0 days 00:08:54.000000000,-,CO_JO201
307,2016-12-09 22:51:41,94796,23:37:04,JO201_C,0.0,00:41:32.8000,-09:15:20.2000,50.8,69.1,-8.1,0.1,0.0,0.0,0.02,ON,CAL,RASTER,SINGLE,LINEAR,TP,"EQ[0.0"",0.0""]REL","HO[-300.0"",0.0""]REL",3,1.98,-6.6,551.2,58.9,-11.9,268.0,8.8,HET230-XFFTS2 (RefFeed: 1),CO_JO201 (220.680); CO_JO201 (220.680),"calibrate(mode='COLD',time=[10],autolevel='ON')",PMO,PVE,0 days 00:01:15.000000000,-,CO_JO201
308,2016-12-09 22:52:57,94797,23:38:20,JO201_C,0.0,00:41:32.8000,-09:15:20.2000,50.3,69.4,-8.1,0.1,0.0,0.0,0.02,ON,ONOFF,RASTER,SINGLE,LINEAR,"WOB 150.0,0.5,SYM,119","EQ[0.0"",0.0""]REL",,20,1.92,-6.4,551.2,58.4,-11.8,257.0,8.1,HET230-XFFTS2 (RefFeed: 1),CO_JO201 (220.680); CO_JO201 (220.680),"on(time=20,drift='NO',feeds=[],offsets=[],offsets_unit='arcsec',on2cal=0)",PMO,PVE,0 days 00:08:56.000000000,-,CO_JO201
309,2016-12-09 23:01:55,94798,23:47:19,JO201_C,0.0,00:41:32.8000,-09:15:20.2000,45.5,70.9,-8.1,0.1,0.0,0.0,0.02,ON,CAL,RASTER,SINGLE,LINEAR,TP,"EQ[0.0"",0.0""]REL","HO[-300.0"",0.0""]REL",3,1.92,-6.9,551.1,64.1,-11.2,265.0,8.5,HET230-XFFTS2 (RefFeed: 1),CO_JO201 (220.680); CO_JO201 (220.680),"calibrate(mode='COLD',time=[10],autolevel='ON')",PMO,PVE,0 days 00:01:12.000000000,-,CO_JO201
310,2016-12-09 23:03:07,94799,23:48:32,JO201_C,0.0,00:41:32.8000,-09:15:20.2000,44.9,71.1,-8.1,0.1,0.0,0.0,0.02,ON,ONOFF,RASTER,SINGLE,LINEAR,"WOB 150.0,0.5,SYM,119","EQ[0.0"",0.0""]REL",,20,1.88,-6.9,551.1,64.5,-11.1,281.0,12.1,HET230-XFFTS2 (RefFeed: 1),CO_JO201 (220.680); CO_JO201 (220.680),"on(time=20,drift='NO',feeds=[],offsets=[],offsets_unit='arcsec',on2cal=0)",PMO,PVE,0 days 00:08:57.000000000,-,CO_JO201
311,2016-12-09 23:12:06,94800,23:57:31,TX-Psc,13.0,23:46:23.4930,03:29:12.2600,-5.9,63.3,-8.1,0.1,0.0,0.0,0.02,ON,GO,NONE,NONE,LINEAR,TP,"EQ[0.0"",0.0""]REL",,0,1.74,-7.2,551.1,66.9,-11.0,272.0,6.4,HET230-XFFTS2 (RefFeed: 1),CO(2-1) (230.538); CO(2-1) (230.538),go(),PMO,PVE,0 days 00:00:18.000000000,-,CO(2-1)
312,2016-12-09 23:13:42,94801,23:59:08,TX-Psc,13.0,23:46:23.4930,03:29:12.2600,-7.3,63.2,-8.1,0.1,0.0,0.0,0.02,ON,CAL,RASTER,SINGLE,LINEAR,TP,"EQ[0.0"",0.0""]REL","EQ[-1000.0"",0.0""]REL",3,1.69,-7.4,551.1,67.4,-11.1,279.0,6.7,HET230-XFFTS2 (RefFeed: 1),CO(2-1) (230.538); CO(2-1) (230.538),"calibrate(mode='COLD',time=[10],autolevel='ON')",PMO,PVE,0 days 00:01:12.000000000,-,CO(2-1)
313,2016-12-09 23:14:55,94802,00:00:22,TX-Psc,13.0,23:46:23.4930,03:29:12.2600,-7.4,63.2,-8.1,0.1,0.0,0.0,0.02,ON,POINT,RASTER,CROSS,LINEAR,"WOB 60.0,0.5,POS,86","EQ[0.0"",0.0""]REL",,9,1.7,-7.4,551.1,67.7,-11.0,260.0,9.4,HET230-XFFTS2 (RefFeed: 1),CO(2-1) (230.538); CO(2-1) (230.538),"point(length=54.0,unit='arcsec',time=20.0,mode='RAS',points=5,direction='x')",PMO,PVE,0 days 00:04:01.000000000,-,CO(2-1)
314,2016-12-09 23:19:16,94803,00:04:43,JO201_C,0.0,00:41:32.8000,-09:15:20.2000,34.5,73.5,-4.5,-1.4,0.0,0.0,0.02,ON,GO,NONE,NONE,LINEAR,TP,"EQ[0.0"",0.0""]REL",,0,1.87,-7.6,551.2,69.7,-10.8,251.0,8.6,HET230-XFFTS2 (RefFeed: 1),CO_JO201 (220.680); CO_JO201 (220.680),go(),PMO,PVE,0 days 00:00:13.000000000,-,CO_JO201
315,2016-12-09 23:20:15,94804,00:05:42,JO201_C,0.0,00:41:32.8000,-09:15:20.2000,33.5,73.6,-4.5,-1.4,0.0,0.0,0.02,ON,CAL,RASTER,SINGLE,LINEAR,TP,"EQ[0.0"",0.0""]REL","HO[-300.0"",0.0""]REL",3,1.88,-7.5,551.2,69.4,-10.8,271.0,5.3,HET230-XFFTS2 (RefFeed: 1),CO_JO201 (220.680); CO_JO201 (220.680),"calibrate(mode='COLD',time=[10],autolevel='ON')",PMO,PVE,0 days 00:01:14.000000000,-,CO_JO201
316,2016-12-09 23:21:29,94805,00:06:57,JO201_C,0.0,00:41:32.8000,-09:15:20.2000,32.6,73.8,-4.5,-1.4,0.0,0.0,0.02,ON,ONOFF,RASTER,SINGLE,LINEAR,"WOB 150.0,0.5,SYM,119","EQ[0.0"",0.0""]REL",,20,1.89,-7.5,551.2,70.2,-10.8,270.0,8.8,HET230-XFFTS2 (RefFeed: 1),CO_JO201 (220.680); CO_JO201 (220.680),"on(time=20,drift='NO',feeds=[],offsets=[],offsets_unit='arcsec',on2cal=0)",PMO,PVE,0 days 00:08:46.000000000,-,CO_JO201
317,2016-12-09 23:30:16,94806,00:15:45,JO201_C,0.0,00:41:32.8000,-09:15:20.2000,25.4,74.8,-4.5,-1.4,0.0,0.0,0.02,ON,CAL,RASTER,SINGLE,LINEAR,TP,"EQ[0.0"",0.0""]REL","HO[-300.0"",0.0""]REL",3,1.92,-7.9,551.3,73.7,-10.5,275.0,7.0,HET230-XFFTS2 (RefFeed: 1),CO_JO201 (220.680); CO_JO201 (220.680),"calibrate(mode='COLD',time=[10],autolevel='ON')",PMO,PVE,0 days 00:01:12.000000000,-,CO_JO201
318,2016-12-09 23:31:29,94807,00:16:58,JO201_C,0.0,00:41:32.8000,-09:15:20.2000,24.4,74.9,-4.5,-1.4,0.0,0.0,0.02,ON,ONOFF,RASTER,SINGLE,LINEAR,"WOB 150.0,0.5,SYM,119","EQ[0.0"",0.0""]REL",,20,1.97,-7.9,551.4,74.0,-10.5,279.0,8.2,HET230-XFFTS2 (RefFeed: 1),CO_JO201 (220.680); CO_JO201 (220.680),"on(time=20,drift='NO',feeds=[],offsets=[],offsets_unit='arcsec',on2cal=0)",PMO,PVE,0 days 00:08:45.000000000,-,CO_JO201
